snapshot_id	date	sentiment	sigScore	sm_sr	matchVal
9960583139960590358	2018-06-15 00:13:14	1	0.01675797615211086	1	0.0
10958499575344033308	2018-11-04 13:32:15	0	0.017724782468578795	1	0.0
10958499575344033308	2018-11-09 18:18:42	1	0.02900418949403803	1	0.0
10958499575344033308	2018-10-21 16:21:50	1	0.004834031582339671	1	0.0
10958499575344033308	2018-10-18 21:56:12	1	0.003222687721559781	1	0.0
10958499575344033308	2018-10-14 22:19:46	1	0.18433773767321945	1	0.0
10958499575344033308	2018-10-15 14:56:04	0	0.036416371253625526	1	0.0
10958499575344033308	2018-09-02 18:42:17	1	0.012246213341927168	1	0.0
10958499575344033308	2018-11-11 23:16:46	1	0.037383177570093455	1	0.0
10958499575344033308	2018-10-22 13:28:50	0	0.031582339671285854	1	0.0
10958499575344033308	2018-09-20 13:34:01	0	0.05059619722848856	1	0.0
10958499575344033308	2018-09-02 21:26:59	1	0.010957138253303255	1	0.0
10958499575344033308	2018-09-04 00:08:34	0	0.005800837898807605	1	0.0
12486416167298227740	2018-07-24 02:43:53	0	0.03512729616500161	1	1.0
12486416167298227740	2018-06-23 02:05:06	0	0.01514663229133097	1	0.0
12486416167298227740	2018-07-24 02:46:12	0	0.017724782468578795	1	1.0
13346780717560972831	2019-04-18 01:10:50	0	0.1927167257492749	1	0.0
13346780717560972831	2019-04-14 04:06:00	1	0.08540122462133419	1	1.0
13346780717560972831	2019-02-10 17:46:19	1	0.013213019658395102	1	0.0
13346780717560972831	2019-02-08 15:00:35	0	0.022558814050918467	1	0.0
13346780717560972831	2018-12-21 20:09:31	1	0.02707057686110216	1	1.0
13346780717560972831	2018-12-09 20:02:52	0	0.0470512407347728	1	1.0
13346780717560972831	2018-12-05 16:56:11	0	0.07315501127940703	1	1.0
13346780717560972831	2018-12-08 20:30:49	0	0.06864324846922333	1	1.0
13346780717560972831	2018-12-08 03:33:31	0	0.05285207863358041	1	1.0
13346780717560972831	2018-12-07 23:49:58	0	0.06574282951981952	1	1.0
13346780717560972831	2018-12-07 04:43:38	0	0.017402513696422817	1	1.0
13346780717560972831	2018-12-07 03:45:34	0	0.020947470190138574	1	1.0
13346780717560972831	2018-12-03 20:28:00	0	0.03319368353206574	1	1.0
13346780717560972831	2018-12-06 05:37:28	0	0.036416371253625526	1	1.0
13346780717560972831	2018-12-05 17:04:01	0	0.008056719303899453	1	1.0
13346780717560972831	2018-12-03 03:48:02	1	0.04866258459555269	1	1.0
13346780717560972831	2018-12-02 06:55:59	0	0.047695778279084756	1	1.0
13346780717560972831	2018-10-24 22:01:44	0	0.0338382210763777	1	1.0
13346780717560972831	2018-08-27 17:47:24	1	0.03512729616500161	1	0.0
13346780717560972831	2018-08-27 17:44:11	0	0.05252980986142443	1	0.0
13346780717560972831	2019-02-09 02:01:02	1	0.0676764421527554	1	0.0
13346780717560972831	2018-12-10 06:43:24	1	0.024814695456010314	1	1.0
13346780717560972831	2018-09-17 03:38:00	0	0.0986142442797293	1	0.0
13346780717560972831	2018-09-10 04:04:19	1	0.03577183370931357	1	0.0
13346780717560972831	2018-09-03 18:37:49	1	0.037705446342249434	1	0.0
10677173615292582436	2018-10-18 01:25:17	0	0.013213019658395102	1	0.0
10677173615292582436	2018-06-11 13:49:39	0	0.04318401546890106	1	1.0
12317803403016079907	2018-05-19 13:26:43	1	0.06284241057041573	1	1.0
10963545813178772006	2019-04-11 21:57:23	1	0.0338382210763777	1	0.0
10963545813178772006	2018-11-26 22:27:42	0	0.0235256203673864	1	0.0
10963545813178772006	2018-11-08 03:53:11	1	0.019336126329358685	1	0.0
10963545813178772006	2018-08-03 23:35:11	0	0.027392845633258136	1	0.0
10963545813178772006	2018-07-27 00:00:33	0	0.039639058975185305	1	0.0
10963545813178772006	2018-07-06 23:11:30	0	0.03867225265871737	1	0.0
10963545813178772006	2018-06-15 11:05:53	1	0.11891717692555591	1	0.0
10963545813178772006	2018-06-08 22:48:02	0	0.015468901063486949	1	0.0
11805697506383606310	2018-10-20 11:45:52	1	0.06380921688688367	1	0.0
11805697506383606310	2018-09-30 19:58:06	0	0.03544956493715759	1	0.0
11805697506383606310	2018-09-28 23:12:57	0	0.009023525620367387	1	0.0
11805697506383606310	2018-05-13 20:32:57	0	0.0054785691266516275	1	0.0
11805697506383606310	2018-05-14 12:25:54	1	0.045117628101836935	1	0.0
11805697506383606310	2018-07-05 17:07:23	0	0.32710280373831774	1	0.0
11805697506383606310	2018-06-14 16:44:07	0	0.09635836287463745	1	0.0
11805697506383606310	2018-06-09 14:25:19	0	0.01514663229133097	1	0.0
11805697506383606310	2018-04-14 13:24:48	0	0.020947470190138574	1	0.0
11805697506383606310	2018-03-24 21:23:33	0	0.012246213341927168	1	0.0
11805697506383606310	2018-03-30 16:59:05	1	0.0235256203673864	1	0.0
11805697506383606310	2018-07-31 22:32:49	0	0.06799871092491137	1	0.0
11805697506383606310	2018-07-01 19:09:20	0	0.0412504028359652	1	0.0
11805697506383606310	2018-05-03 00:29:00	0	0.19755075733161456	1	0.0
11805697506383606310	2018-03-06 03:10:50	0	0.15920077344505318	1	0.0
11805697506383606310	2018-03-10 02:10:44	0	0.09635836287463745	1	0.0
11805697506383606310	2018-06-18 21:52:44	0	0.031582339671285854	1	0.0
9700311708285105703	2019-01-28 20:27:15	1	0.1824041250402836	1	1.0
9700311708285105703	2019-02-02 17:34:03	1	0.04092813406380922	1	1.0
9700311708285105703	2019-02-10 23:54:38	0	0.0573638414437641	1	1.0
9700311708285105703	2019-02-04 15:11:54	0	0.061875604253947794	1	1.0
9700311708285105703	2019-01-30 12:52:12	0	0.04672897196261682	1	1.0
9700311708285105703	2019-01-27 17:31:14	0	0.20657428295198196	1	1.0
9700311708285105703	2019-01-21 02:06:42	1	0.07379954882371899	1	1.0
9700311708285105703	2019-01-13 01:30:09	1	0.08765710602642604	1	1.0
9700311708285105703	2018-10-06 14:01:47	1	0.019336126329358685	1	1.0
9700311708285105703	2019-01-27 18:16:42	0	0.01353528843055108	1	1.0
9700311708285105703	2018-12-09 22:51:07	1	0.13889784079922657	1	1.0
10724892303697623593	2018-12-27 14:17:47	0	0.013857557202707057	1	1.0
10724892303697623593	2018-09-02 19:46:48	1	0.031260070899129876	1	0.0
10724892303697623593	2018-09-19 14:22:46	1	0.018369320012890752	1	0.0
10724892303697623593	2018-09-14 00:37:47	0	0.02835965194972607	1	0.0
10724892303697623593	2018-07-04 12:33:59	1	0.010634869481147276	1	0.0
10724892303697623593	2018-05-26 15:06:31	1	0.01643570737995488	1	0.0
10724892303697623593	2018-05-19 14:13:59	0	0.017080244924266838	1	0.0
10724892303697623593	2018-05-08 00:44:54	0	0.007412181759587496	1	0.0
10724892303697623593	2018-09-23 21:47:14	1	0.014179825974863036	1	0.0
10724892303697623593	2019-01-31 20:28:58	1	0.03029326458266194	1	0.0
12677361572409209396	2018-08-07 22:34:07	0	0.01160167579761521	1	1.0
12677361572409209396	2018-08-06 23:57:13	0	0.08636803093780213	1	1.0
12677361572409209396	2018-08-05 21:16:56	1	0.11730583306477603	1	1.0
12677361572409209396	2018-08-05 01:19:06	0	0.05510796003867225	1	1.0
12677361572409209396	2018-08-04 22:02:23	0	0.05446342249436029	1	1.0
12677361572409209396	2018-07-31 18:39:06	1	0.019336126329358685	1	1.0
12677361572409209396	2018-08-02 17:35:03	0	0.1337415404447309	1	1.0
12677361572409209396	2018-08-01 17:28:54	0	0.018691588785046728	1	1.0
12677361572409209396	2018-07-31 13:59:43	0	0.10796003867225266	1	1.0
12677361572409209396	2018-07-31 19:20:19	0	0.07154366741862714	1	1.0
12677361572409209396	2018-07-31 13:51:29	1	0.13760876571060265	1	1.0
12677361572409209396	2018-07-31 02:22:17	0	0.2736061875604254	1	1.0
12677361572409209396	2018-07-29 14:36:31	0	0.02320335159523042	1	1.0
12677361572409209396	2018-07-30 15:15:29	0	0.02997099581050596	1	1.0
12677361572409209396	2018-07-30 02:15:10	0	0.0602642603931679	1	1.0
12677361572409209396	2018-07-29 23:19:58	0	0.0206252014179826	1	1.0
12677361572409209396	2018-07-29 23:12:57	0	0.0338382210763777	1	1.0
12677361572409209396	2018-07-29 13:52:40	1	0.029326458266194008	1	1.0
12677361572409209396	2018-07-27 18:59:27	0	0.13728649693844666	1	1.0
12677361572409209396	2018-07-27 23:20:41	0	0.008056719303899453	1	1.0
12677361572409209396	2018-07-27 12:35:11	1	0.01675797615211086	1	1.0
12677361572409209396	2018-07-20 23:10:07	0	0.024170157911698357	1	1.0
12677361572409209396	2018-07-23 23:22:31	1	0.03931679020302933	1	1.0
12677361572409209396	2018-07-23 22:28:58	1	0.030937802126973897	1	1.0
12677361572409209396	2018-07-18 22:22:30	0	0.07154366741862714	1	1.0
12677361572409209396	2018-07-16 20:39:01	0	0.0647760232033516	1	1.0
12677361572409209396	2018-07-18 00:23:16	0	0.08153399935546246	1	1.0
12677361572409209396	2018-07-15 21:02:23	0	0.08314534321624234	1	1.0
12677361572409209396	2018-07-08 23:38:18	0	0.22429906542056074	1	1.0
12677361572409209396	2018-07-15 15:15:45	0	0.07992265549468257	1	1.0
12677361572409209396	2018-07-10 21:01:12	0	0.011279407025459234	1	1.0
12677361572409209396	2018-07-11 16:03:35	0	0.03706090879793748	1	1.0
12677361572409209396	2018-07-11 15:07:08	1	0.20399613277473413	1	1.0
12677361572409209396	2018-07-07 16:49:28	1	0.1650016113438608	1	1.0
12677361572409209396	2018-07-04 02:11:29	0	0.010634869481147276	1	1.0
12677361572409209396	2018-07-01 02:49:14	0	0.05510796003867225	1	1.0
12677361572409209396	2018-06-28 03:04:20	0	0.013213019658395102	1	1.0
12677361572409209396	2018-06-29 00:15:42	1	0.12761843377376733	1	1.0
12677361572409209396	2018-06-27 19:32:35	1	0.03834998388656139	1	1.0
12677361572409209396	2018-06-25 16:18:46	0	0.06542056074766354	1	1.0
12677361572409209396	2018-06-21 20:41:19	0	0.036416371253625526	1	1.0
12677361572409209396	2018-06-19 16:30:25	1	0.036738640025781505	1	1.0
12677361572409209396	2018-06-18 00:34:44	0	0.06413148565903964	1	1.0
12677361572409209396	2018-06-14 16:06:42	1	0.06445375443119562	1	1.0
12677361572409209396	2018-06-13 21:57:03	0	0.2336448598130841	1	0.0
12677361572409209396	2018-06-14 00:21:23	1	0.2629713180792781	1	1.0
12677361572409209396	2018-05-30 19:15:48	0	0.15920077344505318	1	1.0
12677361572409209396	2018-06-03 22:57:33	1	0.02835965194972607	1	1.0
12677361572409209396	2018-05-31 00:29:08	1	0.046084434418304863	1	1.0
12677361572409209396	2018-06-01 22:52:14	0	0.026103770544634225	1	1.0
12677361572409209396	2018-06-01 21:50:07	0	0.08282307444408636	1	1.0
12677361572409209396	2018-05-30 00:34:39	-1	0.02707057686110216	1	1.0
12677361572409209396	2018-05-28 22:43:36	0	0.03480502739284563	1	1.0
12677361572409209396	2018-05-28 19:40:26	1	0.11537222043184016	1	1.0
12677361572409209396	2018-05-27 03:03:38	0	0.01160167579761521	1	1.0
12677361572409209396	2018-05-28 12:27:57	0	0.04157267160812117	1	1.0
12677361572409209396	2018-05-26 21:26:00	1	0.03706090879793748	1	1.0
12677361572409209396	2018-05-26 18:25:41	0	0.03480502739284563	1	1.0
12677361572409209396	2018-05-26 01:38:12	1	0.10602642603931679	1	1.0
12677361572409209396	2018-05-22 23:09:02	0	0.022881082823074442	1	1.0
12677361572409209396	2018-05-20 00:04:46	0	0.09893651305188528	1	1.0
12677361572409209396	2018-05-19 19:47:22	0	0.005800837898807605	1	1.0
12677361572409209396	2018-05-19 17:53:23	0	0.08959071865936191	1	1.0
12677361572409209396	2018-05-14 23:15:32	0	0.008056719303899453	1	1.0
12677361572409209396	2018-05-14 23:11:22	0	0.13180792781179504	1	1.0
12677361572409209396	2018-05-13 23:16:19	0	0.0660650982919755	1	1.0
12677361572409209396	2018-04-24 00:20:46	0	0.036738640025781505	1	1.0
12677361572409209396	2018-04-21 14:45:38	0	0.007734450531743474	1	1.0
12677361572409209396	2018-04-21 14:02:33	0	0.04189494038027715	1	1.0
12677361572409209396	2018-04-21 02:01:34	0	0.13116339026748308	1	1.0
12677361572409209396	2018-04-16 21:10:38	0	0.07992265549468257	1	1.0
12677361572409209396	2018-04-16 17:15:27	0	0.015791169835642927	1	1.0
12677361572409209396	2018-04-15 22:19:34	0	0.11247180148243635	1	1.0
12677361572409209396	2018-04-15 00:20:56	0	0.039961327747341284	1	1.0
12677361572409209396	2018-07-10 23:40:24	0	0.011279407025459234	1	1.0
12677361572409209396	2018-07-07 12:49:37	0	0.017724782468578795	1	1.0
12677361572409209396	2018-04-15 00:34:59	1	0.018691588785046728	1	1.0
12677361572409209396	2018-04-15 01:56:18	0	0.007734450531743474	1	1.0
12677361572409209396	2018-08-09 10:54:29	0	0.08507895584917821	1	1.0
12677361572409209396	2018-08-04 12:21:56	0	0.04447309055752498	1	1.0
12677361572409209396	2018-07-29 00:59:57	1	0.08475668707702223	1	1.0
12677361572409209396	2018-07-26 13:28:07	0	0.12117305833064776	1	1.0
12677361572409209396	2018-07-24 19:31:13	1	0.019013857557202706	1	1.0
12677361572409209396	2018-07-24 00:32:17	1	0.0924911376087657	1	1.0
12677361572409209396	2018-07-16 00:07:16	0	0.23171124718014824	1	1.0
12677361572409209396	2018-07-02 16:36:54	1	0.03287141475990976	1	1.0
12677361572409209396	2018-06-27 23:39:32	0	0.04995165968417661	1	1.0
12677361572409209396	2018-06-23 21:57:12	0	0.14631002255881406	1	1.0
12677361572409209396	2018-06-23 22:32:18	0	0.06928778601353529	1	1.0
12677361572409209396	2018-06-21 01:27:42	0	0.020947470190138574	1	1.0
12677361572409209396	2018-06-18 21:33:00	0	0.04382855301321302	1	1.0
12677361572409209396	2018-06-09 23:43:32	0	0.04930712213986465	1	0.0
12677361572409209396	2018-06-10 13:23:08	1	0.022558814050918467	1	0.0
12677361572409209396	2018-06-09 19:04:30	1	0.06284241057041573	1	0.0
12677361572409209396	2018-06-06 23:18:28	0	0.04995165968417661	1	1.0
12677361572409209396	2018-05-14 23:00:31	1	0.06058652916532388	1	1.0
12677361572409209396	2018-05-13 01:56:21	0	0.10796003867225266	1	1.0
12677361572409209396	2018-05-06 20:43:55	0	0.19078311311633903	1	0.0
12677361572409209396	2018-05-05 23:50:32	0	0.05252980986142443	1	0.0
12677361572409209396	2018-05-05 01:23:39	0	0.017080244924266838	1	0.0
12677361572409209396	2018-04-27 18:35:35	1	0.058330647760232036	1	1.0
12677361572409209396	2018-04-23 00:34:48	0	0.03061553335481792	1	1.0
12677361572409209396	2018-04-19 00:47:02	0	0.132130196583951	1	1.0
12677361572409209396	2018-04-18 22:48:33	0	0.045117628101836935	1	1.0
12677361572409209396	2018-04-18 18:27:58	0	0.018369320012890752	1	1.0
12677361572409209396	2018-04-13 20:22:39	0	0.025781501772478246	1	1.0
12677361572409209396	2018-04-15 21:06:15	0	0.10796003867225266	1	1.0
12677361572409209396	2018-04-15 03:48:32	0	0.02159200773445053	1	1.0
12677361572409209396	2018-08-02 17:48:23	0	0.02191427650660651	1	1.0
12677361572409209396	2018-07-23 20:49:44	1	0.01514663229133097	1	1.0
12677361572409209396	2018-07-16 00:30:12	1	0.04930712213986465	1	1.0
12677361572409209396	2018-07-07 15:28:54	0	0.026103770544634225	1	1.0
12677361572409209396	2018-07-01 23:25:10	0	0.0206252014179826	1	1.0
12677361572409209396	2018-06-14 16:14:17	0	0.058652916532388015	1	1.0
12677361572409209396	2018-04-29 21:54:27	0	0.02997099581050596	1	1.0
12677361572409209396	2018-04-19 10:26:17	0	0.0019336126329358686	1	1.0
12677361572409209396	2018-04-15 04:16:29	1	0.031582339671285854	1	1.0
12028363404926976565	2018-11-06 02:49:13	0	0.05156300354495649	1	0.0
13627757931948708919	2018-05-19 12:38:52	0	0.028037383177570093	1	0.0
13627757931948708919	2018-05-18 16:42:04	0	0.0029004189494038026	1	0.0
13627757931948708919	2018-05-17 17:05:36	0	0.039639058975185305	1	0.0
13627757931948708919	2018-07-14 14:04:40	1	0.04737350950692878	1	1.0
9290546826834334269	2019-02-03 00:26:29	1	0.050918466000644536	1	0.0
9290546826834334269	2018-12-25 07:39:26	1	0.12246213341927167	1	0.0
9290546826834334269	2019-01-13 16:06:42	1	0.053174347405736386	1	0.0
9290546826834334269	2018-11-27 17:06:57	1	0.051240734772800514	1	0.0
9290546826834334269	2018-11-22 01:12:09	1	0.07186593619078312	1	0.0
9290546826834334269	2018-11-22 23:56:28	1	0.07960038672252659	1	0.0
9290546826834334269	2018-11-11 01:50:16	1	0.2803738317757009	1	0.0
9290546826834334269	2018-09-24 15:04:54	1	0.03867225265871737	1	0.0
9290546826834334269	2018-07-26 20:28:52	0	0.1675797615211086	1	0.0
9290546826834334269	2018-03-03 21:53:01	1	0.07122139864647116	1	0.0
9290546826834334269	2019-02-16 04:39:04	1	0.005800837898807605	1	0.0
9290546826834334269	2019-02-01 04:44:11	1	0.25942636158556237	1	0.0
9290546826834334269	2018-05-07 22:55:02	1	0.022881082823074442	1	0.0
13613220564732891197	2018-08-15 13:31:11	0	0.031260070899129876	1	1.0
11617357645588456514	2018-07-07 03:03:57	0	0.03802771511440541	1	1.0
11617357645588456514	2018-07-05 20:16:08	0	0.02900418949403803	1	1.0
10003988513706280520	2019-03-03 00:31:41	1	0.0235256203673864	1	0.0
10003988513706280520	2019-02-11 03:33:49	0	0.026103770544634225	1	0.0
10003988513706280520	2019-02-08 00:34:47	0	0.00676764421527554	1	0.0
10003988513706280520	2018-10-12 01:31:55	0	0.047695778279084756	1	0.0
10003988513706280520	2018-07-16 02:38:57	1	0.09796970673541734	1	0.0
10003988513706280520	2018-09-16 19:25:50	1	0.013857557202707057	1	1.0
10420261905858753104	2018-11-30 19:15:12	0	0.017080244924266838	1	0.0
10420261905858753104	2018-08-11 14:26:13	1	0.018047051240734774	1	0.0
9251084965720942673	2018-10-07 22:30:07	1	0.05414115372220432	1	1.0
9617395674519620181	2018-09-18 23:02:12	1	0.018047051240734774	1	0.0
9617395674519620181	2018-05-18 00:34:20	0	0.0103126007089913	1	0.0
9617395674519620181	2018-05-18 00:29:51	0	0.012890750886239123	1	0.0
9617395674519620181	2018-08-27 02:07:41	0	0.011923944569771189	1	0.0
9617395674519620181	2018-05-30 00:50:09	1	0.01675797615211086	1	0.0
9617395674519620181	2019-02-15 13:26:54	0	0.01675797615211086	1	0.0
9617395674519620181	2018-11-26 03:03:27	0	0.013213019658395102	1	0.0
9617395674519620181	2018-09-15 20:28:15	0	0.0206252014179826	1	0.0
9617395674519620181	2018-09-03 00:51:16	1	0.017080244924266838	1	0.0
9617395674519620181	2018-11-05 01:07:11	0	0.015468901063486949	1	0.0
12862727830529961045	2019-01-23 17:26:36	1	0.021269738962294553	1	0.0
12862727830529961045	2018-09-29 17:16:47	1	0.07025459233000322	1	0.0
9436641396735494745	2018-11-02 02:17:33	0	0.34031582339671285	1	0.0
9436641396735494745	2018-09-02 05:46:06	1	0.03706090879793748	1	1.0
9436641396735494745	2018-05-15 02:20:13	1	0.026748308088946182	1	0.0
9436641396735494745	2019-01-19 02:18:24	0	0.018369320012890752	1	0.0
9436641396735494745	2018-07-28 03:08:41	0	0.03577183370931357	1	0.0
11138612929668356701	2018-11-14 15:07:38	1	0.009345794392523364	1	0.0
11138612929668356701	2018-06-23 14:20:40	1	0.020947470190138574	1	0.0
12445549053893962845	2018-11-16 19:59:40	0	0.008056719303899453	1	0.0
12445549053893962845	2018-10-26 01:46:30	1	0.0235256203673864	1	0.0
12445549053893962845	2018-10-21 12:48:14	0	0.010634869481147276	1	0.0
12445549053893962845	2018-08-15 21:05:35	1	0.021269738962294553	1	0.0
12445549053893962845	2018-10-20 16:26:13	1	0.016113438607798906	1	0.0
12445549053893962845	2018-03-15 23:22:05	0	0.03512729616500161	1	0.0
12445549053893962845	2018-09-27 15:37:25	0	0.007734450531743474	1	0.0
12445549053893962845	2018-08-11 13:21:03	1	0.019336126329358685	1	0.0
12445549053893962845	2018-03-15 15:09:16	0	0.05156300354495649	1	0.0
12445549053893962845	2018-06-18 13:36:31	1	0.07992265549468257	1	0.0
12445549053893962845	2018-06-12 12:51:53	1	0.014824363519174991	1	0.0
12445549053893962845	2018-06-08 19:19:24	0	0.06735417338059942	1	0.0
12445549053893962845	2018-05-11 22:58:49	1	0.03287141475990976	1	0.0
12445549053893962845	2018-05-26 18:25:52	0	0.0412504028359652	1	0.0
12445549053893962845	2018-05-14 22:47:11	1	0.03319368353206574	1	0.0
12445549053893962845	2018-05-01 11:39:13	0	0.050918466000644536	1	0.0
12445549053893962845	2018-03-17 16:23:50	1	0.031260070899129876	1	0.0
12445549053893962845	2018-11-13 02:17:22	1	0.037383177570093455	1	0.0
12445549053893962845	2018-08-15 03:01:32	1	0.04028359651949726	1	0.0
12445549053893962845	2018-09-22 22:25:30	1	0.013213019658395102	1	0.0
12445549053893962845	2018-08-26 19:11:38	1	0.021269738962294553	1	0.0
12445549053893962845	2018-06-08 01:54:34	0	0.0602642603931679	1	0.0
12121311828734637660	2019-04-06 15:02:46	1	0.014824363519174991	1	0.0
12121311828734637660	2018-08-16 01:11:00	1	0.010634869481147276	1	0.0
12121311828734637660	2018-04-26 19:19:26	1	0.013213019658395102	1	1.0
11875184528195086946	2018-09-15 16:59:17	0	0.03190460844344183	1	0.0
11875184528195086946	2018-09-14 14:29:28	0	0.01514663229133097	1	0.0
11875184528195086946	2018-09-02 02:17:33	1	0.016113438607798906	1	0.0
11875184528195086946	2018-09-06 12:33:13	1	0.017402513696422817	1	0.0
11875184528195086946	2018-09-18 02:53:41	0	0.04318401546890106	1	0.0
10896617031346254948	2018-09-08 17:21:51	1	0.09732516919110538	1	0.0
9897582009808093798	2018-11-28 01:27:46	1	0.04930712213986465	1	0.0
9897582009808093798	2018-11-17 19:01:42	1	0.02835965194972607	1	0.0
9897582009808093798	2018-11-11 19:00:20	0	0.01675797615211086	1	0.0
9897582009808093798	2018-09-01 06:25:11	0	0.01643570737995488	1	0.0
9897582009808093798	2018-10-14 21:32:59	0	0.036738640025781505	1	1.0
9897582009808093798	2018-08-22 15:53:47	0	0.03512729616500161	1	0.0
13467047711801587306	2018-06-12 03:38:40	0	0.0054785691266516275	1	0.0
13467047711801587306	2018-06-09 04:05:36	1	0.020947470190138574	1	0.0
13552397851020627563	2018-11-22 00:35:48	1	0.12246213341927167	1	1.0
13552397851020627563	2018-11-22 00:47:41	1	0.12181759587495972	1	1.0
13552397851020627563	2018-11-28 21:42:55	1	0.056397035127296165	1	1.0
13552397851020627563	2018-09-20 03:17:37	1	0.039961327747341284	1	0.0
12611805032553625196	2018-12-12 16:28:37	1	0.0924911376087657	1	0.0
12611805032553625196	2018-12-02 23:42:56	0	0.10667096358362875	1	0.0
12611805032553625196	2018-11-17 21:03:39	1	0.08701256848211408	1	0.0
12611805032553625196	2018-11-07 00:05:37	1	0.07251047373509507	1	0.0
12611805032553625196	2018-09-10 13:44:21	0	0.0338382210763777	1	0.0
12611805032553625196	2018-10-25 19:03:23	1	0.061553335481791815	1	0.0
11490896097141714538	2019-02-18 17:04:43	0	0.088301643570738	1	1.0
11490896097141714538	2018-10-24 18:41:24	1	0.05252980986142443	1	0.0
11490896097141714538	2018-12-28 14:39:58	0	0.042539477924589106	1	0.0
11490896097141714538	2018-11-17 15:34:56	1	0.053174347405736386	1	0.0
11490896097141714538	2018-10-27 16:36:37	1	0.04866258459555269	1	0.0
11490896097141714538	2018-08-17 18:04:08	1	0.09281340638092168	1	1.0
11490896097141714538	2018-09-30 19:14:28	1	0.04092813406380922	1	0.0
11490896097141714538	2018-07-26 14:46:18	1	0.04640670319046084	1	0.0
11490896097141714538	2018-08-12 00:54:27	0	0.042861746696745084	1	1.0
11490896097141714538	2018-06-29 15:58:45	1	0.0573638414437641	1	0.0
11490896097141714538	2018-06-11 18:56:01	1	0.053496616177892364	1	0.0
11490896097141714538	2019-02-06 23:15:55	0	0.06961005478569127	1	1.0
12948099205267964526	2018-09-28 16:37:20	1	0.013857557202707057	1	1.0
9777858391923748976	2018-07-14 02:34:04	1	0.04930712213986465	1	1.0
9777858391923748976	2018-09-16 16:36:30	0	0.03512729616500161	1	1.0
9777858391923748976	2018-06-15 18:43:46	0	0.03222687721559781	1	1.0
